work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2021,Senior,Full-time,Machine Learning Engineer,94564,Europe,hybrid,Europe,Large
2021,Junior,Full-time,Data Engineer,30428,Asia,remote,Asia,Large
2021,Senior,Full-time,Data Engineer,150000,North America,remote,North America,Medium
2021,Senior,Full-time,Data Engineer,115000,North America,remote,North America,Small
2021,Intermediate,Full-time,Research Scientist,187442,North America,remote,North America,Large
2021,Intermediate,Full-time,Data Analyst,51519,Europe,hybrid,Europe,Large
2020,Intermediate,Full-time,Data Engineer,106000,North America,remote,North America,Large
2020,Intermediate,Full-time,Data Engineer,112872,Europe,hybrid,Europe,Large
2021,Intermediate,Full-time,Data Analyst,36259,Europe,hybrid,North America,Large
2021,Senior,Full-time,Data Engineer,150000,North America,remote,North America,Large
2020,Junior,Part-time,Machine Learning Engineer,15966,Europe,remote,Europe,Small
2021,Intermediate,Full-time,Machine Learning Engineer,95746,Europe,remote,North America,Small
2021,Junior,Full-time,Machine Learning Engineer,70000,North America,remote,North America,Medium
2020,Intermediate,Full-time,Data Scientist,76958,Europe,remote,Europe,Small
2021,Intermediate,Full-time,Data Engineer,89294,Asia,hybrid,Asia,Large
2021,Junior,Full-time,Data Scientist,29751,Asia,hybrid,Asia,Large
2021,Senior,Full-time,Data Engineer,276000,North America,onsite,North America,Large
2020,Senior,Full-time,Data Engineer,188000,North America,remote,North America,Large
2021,Senior,Full-time,Data Engineer,160000,South America,remote,North America,Small
2020,Intermediate,Full-time,Data Scientist,105000,North America,remote,North America,Large
2021,Senior,Full-time,Data Engineer,174000,North America,remote,North America,Large
2021,Intermediate,Full-time,Data Analyst,93000,North America,remote,North America,Large
2021,Junior,Full-time,Data Scientist,28399,Asia,remote,Asia,Medium
2021,Senior,Full-time,Research Scientist,60757,Europe,hybrid,Europe,Large
2021,Junior,Full-time,Data Scientist,90000,North America,remote,North America,Small
2020,Intermediate,Full-time,Data Engineer,70139,Europe,hybrid,Europe,Large
2020,Junior,Full-time,Data Analyst,6072,Asia,onsite,Asia,Small
2020,Senior,Full-time,Data Engineer,33511,North America,onsite,North America,Small
2021,Senior,Full-time,Data Analyst,170000,North America,remote,North America,Medium
2021,Senior,Full-time,Data Engineer,96282,Europe,hybrid,Europe,Large
2021,Intermediate,Full-time,Data Engineer,12103,Other,onsite,Other,Medium
2021,Junior,Full-time,Data Scientist,36643,Europe,hybrid,Europe,Large
2021,Intermediate,Full-time,Data Engineer,72212,Europe,hybrid,Europe,Large
2020,Junior,Full-time,Data Analyst,91000,North America,remote,North America,Large
2021,Senior,Full-time,Data Engineer,99703,North America,hybrid,North America,Medium
2021,Senior,Full-time,Data Scientist,165000,North America,remote,North America,Large
2021,Intermediate,Full-time,Data Analyst,80000,North America,remote,North America,Large
2021,Senior,Full-time,Data Scientist,103691,North America,remote,North America,Large
2021,Junior,Full-time,Data Engineer,21637,Asia,hybrid,Asia,Medium
2020,Junior,Full-time,Research Scientist,42000,Europe,hybrid,Europe,Large
2020,Intermediate,Full-time,Data Scientist,115000,Middle East,onsite,Middle East,Large
2021,Intermediate,Full-time,Research Scientist,63810,North America,remote,North America,Medium
2020,Senior,Full-time,Machine Learning Engineer,260000,Asia,onsite,Asia,Small
2021,Intermediate,Full-time,Data Manager,110000,North America,onsite,North America,Small
2021,Intermediate,Full-time,Data Engineer,180000,North America,remote,North America,Large
2021,Senior,Full-time,Data Analyst,200000,North America,remote,North America,Large
2020,Senior,Full-time,Data Engineer,109024,Europe,hybrid,Europe,Medium
2021,Senior,Full-time,Data Engineer,200000,North America,remote,North America,Large
2021,Senior,Full-time,Machine Learning Engineer,256000,North America,remote,North America,Small
2021,Intermediate,Full-time,Data Engineer,110000,North America,remote,North America,Large
2020,Intermediate,Full-time,Data Scientist,79833,Europe,onsite,Europe,Large
2021,Junior,Full-time,Data Engineer,72500,North America,remote,North America,Large
2021,Senior,Full-time,Machine Learning Engineer,185000,North America,hybrid,North America,Large
2021,Intermediate,Part-time,Data Engineer,69741,Europe,remote,Europe,Large
2021,Junior,Full-time,Research Scientist,100000,Europe,onsite,Asia,Large
2021,Intermediate,Full-time,Data Engineer,112000,North America,remote,North America,Large
2020,Senior,Full-time,Machine Learning Engineer,150000,North America,hybrid,North America,Large
2021,Senior,Full-time,Data Scientist,20171,Other,hybrid,Other,Large
2021,Senior,Full-time,Machine Learning Engineer,55000,Europe,remote,Europe,Large
2021,Junior,Full-time,Data Scientist,58000,North America,hybrid,North America,Large
2021,Junior,Full-time,Data Scientist,100000,North America,remote,North America,Medium
2021,Senior,Full-time,Data Scientist,77684,Europe,hybrid,Europe,Medium
2021,Junior,Full-time,Machine Learning Engineer,85000,Europe,remote,Europe,Small
2021,Junior,Full-time,Data Scientist,76833,Europe,onsite,Europe,Large
2021,Senior,Contract,Data Scientist,105000,North America,remote,North America,Medium
2020,Junior,Full-time,Data Analyst,72000,North America,remote,North America,Large
2021,Junior,Full-time,Data Engineer,65013,Europe,hybrid,Europe,Medium
2021,Intermediate,Full-time,Data Engineer,28016,Other,remote,Other,Medium
2021,Intermediate,Full-time,Data Engineer,111775,North America,onsite,North America,Medium
2021,Intermediate,Full-time,Data Engineer,93150,North America,onsite,North America,Medium
2021,Senior,Full-time,Data Engineer,160000,North America,hybrid,North America,Small
2021,Intermediate,Full-time,Data Scientist,25532,Europe,remote,Europe,Small
2021,Senior,Full-time,Machine Learning Engineer,66265,Asia,onsite,Asia,Large
2021,Intermediate,Full-time,Data Scientist,16904,Asia,remote,Asia,Small
2021,Senior,Full-time,Data Analyst,63831,Europe,hybrid,Europe,Large
2020,Senior,Full-time,Data Scientist,190000,North America,remote,North America,Small
2021,Director,Full-time,Data Manager,141846,Europe,onsite,Europe,Large
2021,Junior,Full-time,Data Engineer,16228,Asia,remote,Asia,Large
2021,Senior,Full-time,Data Analyst,71786,North America,remote,North America,Medium
2020,Intermediate,Full-time,Data Scientist,35735,Europe,hybrid,Europe,Large
2021,Senior,Full-time,Data Scientist,135000,North America,onsite,North America,Large
2021,Junior,Full-time,Machine Learning Engineer,24823,Europe,hybrid,Europe,Medium
2021,Senior,Full-time,Data Scientist,54094,Asia,hybrid,North America,Large
2021,Senior,Full-time,Machine Learning Engineer,24342,Asia,remote,Asia,Large
2021,Junior,Full-time,Data Analyst,9272,Africa,remote,Africa,Small
2021,Intermediate,Full-time,Data Scientist,147000,North America,hybrid,North America,Large
2021,Senior,Full-time,Research Scientist,96113,North America,hybrid,North America,Large
2021,Senior,Full-time,Data Scientist,174000,North America,remote,North America,Large
2020,Intermediate,Full-time,Data Analyst,135000,North America,remote,North America,Large
2021,Junior,Full-time,Machine Learning Engineer,21844,South America,hybrid,South America,Medium
2020,Senior,Full-time,Data Engineer,125000,Oceania,hybrid,Oceania,Small
2020,Junior,Full-time,Data Scientist,51321,Europe,onsite,Europe,Small
2020,Intermediate,Full-time,Data Scientist,40481,Asia,onsite,Asia,Large
2021,Director,Full-time,Data Scientist,69741,Europe,remote,Europe,Small
2021,Senior,Full-time,Data Analyst,50000,Asia,remote,Europe,Medium
2020,Junior,Full-time,Data Scientist,39916,Europe,onsite,Europe,Medium
2020,Intermediate,Full-time,Data Analyst,87000,North America,remote,North America,Large
2021,Intermediate,Full-time,Data Engineer,26005,Europe,onsite,North America,Large
2021,Intermediate,Full-time,Data Scientist,90734,Europe,hybrid,Europe,Large
2021,Intermediate,Full-time,Data Engineer,22611,Asia,onsite,Asia,Large
2021,Intermediate,Full-time,Data Scientist,5679,Asia,remote,North America,Small
2021,Junior,Full-time,Machine Learning Engineer,81000,North America,hybrid,North America,Small
2021,Intermediate,Full-time,Data Scientist,40038,South America,remote,South America,Large
2021,Junior,Full-time,Data Scientist,90000,North America,remote,North America,Small
2021,Intermediate,Full-time,Data Scientist,61467,Europe,hybrid,Europe,Medium
2021,Senior,Full-time,Machine Learning Engineer,195000,North America,remote,North America,Medium
2021,Intermediate,Full-time,Data Scientist,37825,Europe,remote,Europe,Large
2020,Intermediate,Full-time,Data Analyst,85000,North America,remote,North America,Large
2021,Senior,Full-time,Machine Learning Engineer,225000,North America,remote,North America,Large
2021,Intermediate,Full-time,Data Scientist,56256,Europe,hybrid,Europe,Large
2021,Intermediate,Full-time,Data Scientist,33808,Asia,onsite,Asia,Medium
2021,Intermediate,Full-time,Data Scientist,116914,Europe,hybrid,Europe,Large
2021,Intermediate,Full-time,Machine Learning Engineer,46597,Europe,remote,Europe,Large
2020,Intermediate,Full-time,Data Analyst,8000,Asia,hybrid,Asia,Large
2020,Junior,Full-time,Data Engineer,41689,Asia,remote,Asia,Small
2020,Senior,Full-time,Data Engineer,114047,Europe,remote,Europe,Small
2021,Intermediate,Full-time,Machine Learning Engineer,88654,Europe,remote,Europe,Medium
2020,Junior,Full-time,Data Scientist,5707,Asia,hybrid,Asia,Medium
2020,Intermediate,Full-time,Data Engineer,56000,Europe,remote,North America,Medium
2021,Junior,Part-time,Machine Learning Engineer,28609,Europe,hybrid,Europe,Small
2021,Intermediate,Full-time,Data Scientist,88654,Europe,hybrid,Europe,Large
2020,Intermediate,Full-time,Data Analyst,6072,Asia,remote,Asia,Large
2020,Senior,Full-time,Data Engineer,47899,Europe,hybrid,Europe,Large
2020,Intermediate,Full-time,Data Analyst,98000,North America,onsite,North America,Medium
2021,Intermediate,Full-time,Data Engineer,66022,Asia,hybrid,Europe,Small
2021,Intermediate,Full-time,Research Scientist,56738,Europe,hybrid,Europe,Small
2021,Intermediate,Full-time,Machine Learning Engineer,24823,Europe,hybrid,Europe,Large
2021,Senior,Full-time,Data Analyst,120000,North America,onsite,North America,Large
2021,Intermediate,Freelance,Data Engineer,20000,Europe,onsite,North America,Large
2021,Senior,Full-time,Machine Learning Engineer,200000,North America,remote,North America,Large
2020,Junior,Full-time,Machine Learning Engineer,45896,Europe,hybrid,Europe,Small
2021,Intermediate,Full-time,Data Scientist,160000,North America,remote,North America,Large
2021,Senior,Full-time,Research Scientist,50000,Europe,remote,North America,Small
2021,Intermediate,Full-time,Data Scientist,40189,Europe,remote,Europe,Medium
2021,Intermediate,Full-time,Data Scientist,12901,South America,onsite,South America,Small
2021,Senior,Full-time,Data Engineer,165000,North America,onsite,North America,Medium
2021,Junior,Full-time,Data Engineer,5882,Asia,onsite,Europe,Large
2020,Intermediate,Full-time,Data Scientist,42197,Europe,hybrid,Europe,Small
2021,Senior,Full-time,Data Engineer,185000,North America,remote,North America,Large
2020,Junior,Full-time,Data Scientist,62726,Europe,hybrid,Europe,Small
2020,Junior,Part-time,Data Scientist,21669,Europe,hybrid,Europe,Small
2020,Intermediate,Full-time,Data Engineer,110000,North America,remote,North America,Large
2021,Senior,Full-time,Data Analyst,140000,North America,remote,North America,Large
2020,Senior,Full-time,Data Scientist,120000,North America,hybrid,North America,Large
2021,Senior,Full-time,Data Scientist,87738,North America,remote,North America,Small
2021,Senior,Full-time,Data Analyst,61896,Europe,hybrid,Europe,Large
2021,Intermediate,Freelance,Machine Learning Engineer,12000,Asia,hybrid,Asia,Medium
2021,Senior,Full-time,Data Engineer,76833,Europe,hybrid,Europe,Small
2021,Intermediate,Full-time,Machine Learning Engineer,74000,Asia,hybrid,Asia,Small
2021,Senior,Full-time,Data Scientist,152000,North America,remote,Europe,Large
2021,Intermediate,Full-time,Data Engineer,18000,Europe,onsite,Europe,Small
2020,Senior,Freelance,Machine Learning Engineer,60000,Other,remote,North America,Small
2021,Intermediate,Full-time,Data Scientist,130000,North America,hybrid,North America,Large
2021,Senior,Full-time,Machine Learning Engineer,18907,South America,onsite,South America,Medium
2021,Junior,Full-time,Data Analyst,59102,Europe,remote,Europe,Large
2021,Senior,Full-time,Data Scientist,173762,Europe,remote,Europe,Medium
2020,Senior,Full-time,Data Scientist,148261,Europe,remote,Europe,Medium
2020,Intermediate,Full-time,Data Scientist,38776,Europe,remote,Europe,Medium
2021,Intermediate,Full-time,Data Scientist,46809,Europe,remote,Europe,Medium
2021,Junior,Full-time,Machine Learning Engineer,18053,Asia,remote,North America,Small
2020,Senior,Full-time,Data Scientist,91237,Europe,onsite,Europe,Small
2020,Intermediate,Full-time,Data Scientist,62726,Europe,hybrid,Europe,Small
2021,Intermediate,Full-time,Data Scientist,115000,North America,hybrid,North America,Large
2021,Senior,Full-time,Data Scientist,235000,North America,remote,North America,Large
2021,Intermediate,Full-time,Data Analyst,19609,Asia,remote,Asia,Large
2021,Junior,Part-time,Machine Learning Engineer,12000,South America,remote,North America,Small
2021,Intermediate,Full-time,Data Analyst,75000,North America,onsite,North America,Large
2021,Intermediate,Full-time,Data Analyst,62000,North America,onsite,North America,Large
2021,Intermediate,Full-time,Data Scientist,73000,North America,onsite,North America,Large
2021,Intermediate,Full-time,Data Engineer,45391,Europe,remote,Europe,Large
